year,geo_borough,sales,units,entity_sales,entity_units,sale_share,unit_share
2017,Schaumburg,2205,2275,90,115,0.04081632653061224,0.05054945054945055
2017,South Chicago,2459,3242,145,512,0.05896705978039853,0.1579272054287477
2017,Stickney,528,641,22,79,0.041666666666666664,0.12324492979719189
2017,Thornton,2479,3141,410,631,0.1653892698668818,0.2008914358484559
2017,West Chicago,6176,10563,757,2486,0.12257124352331607,0.2353498059263467
2017,Wheeling,2673,2812,131,240,0.04900860456416012,0.08534850640113797
2017,Worth,2525,3072,203,400,0.0803960396039604,0.13020833333333334
2018,Barrington,261,265,9,12,0.034482758620689655,0.045283018867924525
2018,Berwyn,774,1085,96,184,0.12403100775193798,0.1695852534562212
2018,Bloom,1313,1512,177,207,0.13480578827113482,0.13690476190476192
2018,Bremen,2007,2296,207,336,0.1031390134529148,0.14634146341463414
2018,Calumet,206,308,19,35,0.09223300970873786,0.11363636363636363
2018,Cicero,566,895,44,111,0.07773851590106007,0.12402234636871508
2018,Elk Grove,1320,1448,57,107,0.04318181818181818,0.0738950276243094
2018,Evanston,1036,1267,71,190,0.06853281853281853,0.1499605367008682
2018,Hanover,1823,1938,73,122,0.04004388370817334,0.0629514963880289
2018,Hyde Park,4314,7698,926,2407,0.21464997681965692,0.31267861782281114
2018,Jefferson,6651,9317,549,1522,0.08254397834912043,0.16335730385317163
2018,Lake,6901,9882,1027,1969,0.14881901173742937,0.19925116373203805
2018,Lake View,5819,6941,342,947,0.05877298504897749,0.1364356720933583
2018,Lemont,413,470,25,76,0.06053268765133172,0.16170212765957448
2018,Leyden,1278,1634,106,230,0.08294209702660407,0.14075887392900857
2018,Lyons,1733,2028,118,222,0.06809001731102135,0.10946745562130178
2018,Maine,2216,2443,127,222,0.057310469314079425,0.09087187883749488
2018,New Trier,1126,1177,61,77,0.0541740674955595,0.06542056074766354
2018,Niles,1605,1914,96,183,0.059813084112149535,0.09561128526645768
2018,North Chicago,3701,4023,462,591,0.12483112672250743,0.14690529455630127
2018,Northfield,1549,1612,88,123,0.056810845706907684,0.07630272952853598
2018,Norwood Park,397,449,19,40,0.04785894206549118,0.08908685968819599
2018,Oak Park,941,1126,57,148,0.06057385759829968,0.13143872113676733
2018,Orland,1920,2003,85,123,0.044270833333333336,0.06140788816774838
2018,Palatine,2051,2158,103,179,0.05021940516821063,0.08294717330861909
2018,Palos,964,1016,39,55,0.04045643153526971,0.054133858267716536
2018,Proviso,2261,2838,198,328,0.0875718708536046,0.11557434813248767
2018,Rich,1529,1655,199,247,0.1301504251144539,0.14924471299093656
2018,River Forest,230,244,10,13,0.043478260869565216,0.05327868852459016
2018,Riverside,255,310,13,13,0.050980392156862744,0.041935483870967745
2018,Rogers Park,1043,1372,87,273,0.08341323106423777,0.1989795918367347
2018,Schaumburg,2260,2380,105,198,0.046460176991150445,0.08319327731092437
2018,South Chicago,2365,3076,151,413,0.0638477801268499,0.13426527958387516
2018,Stickney,559,626,33,46,0.059033989266547404,0.07348242811501597
2018,Thornton,2708,3338,392,598,0.1447562776957164,0.17914919113241462
2018,West Chicago,6008,10152,693,2395,0.1153462050599201,0.23591410559495665
2018,Wheeling,2668,2993,141,415,0.05284857571214393,0.138656866020715
2018,Worth,2657,3221,204,409,0.07677832141512984,0.12697919900651972
2019,Barrington,268,276,14,17,0.05223880597014925,0.06159420289855073
2019,Berwyn,692,999,61,159,0.08815028901734104,0.15915915915915915
2019,Bloom,1289,1531,172,253,0.13343677269200932,0.16525146962769433
2019,Bremen,1892,2133,163,310,0.08615221987315011,0.14533520862634786
2019,Calumet,196,371,32,108,0.16326530612244897,0.29110512129380056
2019,Cicero,548,846,58,140,0.10583941605839416,0.16548463356973994
2019,Elk Grove,1299,1416,64,101,0.049268668206312545,0.0713276836158192
2019,Evanston,1036,1203,62,143,0.059845559845559844,0.11886949293433084
2019,Hanover,1730,1800,71,117,0.041040462427745665,0.065
2019,Hyde Park,3998,6892,830,2241,0.20760380190095049,0.3251596053395241
2019,Jefferson,6370,8753,526,1269,0.082574568288854,0.14497886438935223
2019,Lake,6562,9512,934,1922,0.14233465406888143,0.2020605550883095
2019,Lake View,5382,6626,314,851,0.058342623560014864,0.12843344400845155
2019,Lemont,374,420,14,46,0.0374331550802139,0.10952380952380952
2019,Leyden,1287,1618,77,209,0.05982905982905983,0.1291718170580964
2019,Lyons,1695,2003,104,196,0.06135693215339233,0.09785322016974538
2019,Maine,2448,2683,94,178,0.03839869281045752,0.06634364517331345
2019,New Trier,1069,1088,48,48,0.04490177736202058,0.04411764705882353
2019,Niles,1629,1816,59,80,0.03621853898096992,0.04405286343612335
2019,North Chicago,3150,3412,294,436,0.09333333333333334,0.12778429073856976
2019,Northfield,1527,1577,93,114,0.060903732809430254,0.07228915662650602
2019,Norwood Park,371,404,19,38,0.05121293800539083,0.09405940594059406
2019,Oak Park,856,1041,59,145,0.0689252336448598,0.13928914505283382
2019,Orland,1686,1711,49,54,0.029062870699881376,0.031560490940970194
2019,Palatine,2062,2199,82,169,0.03976721629485936,0.0768531150522965
2019,Palos,946,1002,36,52,0.03805496828752643,0.05189620758483034
2019,Proviso,2193,2811,189,385,0.08618331053351573,0.13696193525435787
2019,Rich,1499,1570,165,171,0.11007338225483655,0.1089171974522293
2019,River Forest,202,208,8,12,0.039603960396039604,0.057692307692307696
2019,Riverside,231,279,7,27,0.030303030303030304,0.0967741935483871
2019,Rogers Park,1006,1455,95,371,0.09443339960238568,0.2549828178694158
2019,Schaumburg,2200,2243,104,140,0.04727272727272727,0.06241640659830584
2019,South Chicago,2207,2906,140,472,0.06343452650657,0.1624225739848589
2019,Stickney,533,637,28,41,0.0525328330206379,0.06436420722135008
2019,Thornton,2490,3230,374,589,0.1502008032128514,0.18235294117647058
2019,West Chicago,5942,10086,747,2685,0.12571524739145068,0.26621058893515764
2019,Wheeling,2749,2850,231,282,0.08403055656602401,0.09894736842105263
2019,Worth,2633,3118,200,417,0.0759589821496392,0.1337395766516998
2020,Barrington,410,425,16,23,0.03902439024390244,0.05411764705882353
2020,Berwyn,691,941,54,106,0.07814761215629522,0.1126461211477152
2020,Bloom,1345,1523,120,187,0.08921933085501858,0.12278397898883782
2020,Bremen,1863,2027,132,200,0.07085346215780998,0.0986679822397632
2020,Calumet,188,244,33,58,0.17553191489361702,0.23770491803278687
2020,Cicero,459,736,33,89,0.0718954248366013,0.12092391304347826
2020,Elk Grove,1396,1452,44,83,0.03151862464183381,0.05716253443526171
2020,Evanston,1082,1230,44,87,0.04066543438077634,0.07073170731707316
2020,Hanover,1828,1887,66,100,0.036105032822757115,0.052994170641229466
2020,Hyde Park,3957,7112,845,2644,0.21354561536517563,0.3717660292463442
2020,Jefferson,6569,8967,443,1251,0.0674379662049018,0.13951154232184676
2020,Lake,6074,8542,806,1689,0.13269674020414884,0.19772886911730275
2020,Lake View,5539,6353,246,633,0.044412348799422276,0.09963796631512671
2020,Lemont,457,484,11,23,0.024070021881838075,0.047520661157024795
2020,Leyden,1196,1440,65,160,0.05434782608695652,0.1111111111111111
2020,Lyons,1924,2200,78,131,0.04054054054054054,0.05954545454545455
2020,Maine,2350,2471,105,146,0.04468085106382979,0.05908539053014974
2020,New Trier,1300,1339,84,98,0.06461538461538462,0.07318894697535475
2020,Niles,1640,1938,66,108,0.04024390243902439,0.05572755417956656
2020,North Chicago,2774,3066,163,361,0.058759913482335974,0.1177429876060013
2020,Northfield,1760,1812,69,94,0.03920454545454546,0.05187637969094923
2020,Norwood Park,396,422,19,31,0.047979797979797977,0.07345971563981042
2020,Oak Park,944,1053,37,43,0.03919491525423729,0.04083570750237417
2020,Orland,1980,2031,40,58,0.020202020202020204,0.028557360905957656
2020,Palatine,2165,2373,85,208,0.03926096997690531,0.0876527602191319
2020,Palos,1065,1143,40,80,0.03755868544600939,0.0699912510936133
2020,Proviso,2168,2573,152,270,0.07011070110701106,0.10493587252234746
2020,Rich,1461,1502,148,175,0.10130047912388775,0.11651131824234354
2020,River Forest,224,230,7,9,0.03125,0.0391304347826087
2020,Riverside,321,345,18,21,0.056074766355140186,0.06086956521739131
2020,Rogers Park,946,1219,49,144,0.05179704016913319,0.11812961443806398
2020,Schaumburg,2236,2257,87,92,0.0389087656529517,0.0407620735489588
2020,South Chicago,1773,2127,73,180,0.04117315284827975,0.0846262341325811
2020,Stickney,566,725,36,78,0.0636042402826855,0.10758620689655173
2020,Thornton,2423,2990,316,561,0.13041683862979778,0.18762541806020067
2020,West Chicago,5579,8533,513,1659,0.09195196271733286,0.1944216570959803
2020,Wheeling,2736,2862,114,177,0.041666666666666664,0.06184486373165619
2020,Worth,2713,3179,157,334,0.05786951713969775,0.10506448568732306
2021,Barrington,407,418,21,31,0.051597051597051594,0.07416267942583732
2021,Berwyn,691,895,53,91,0.07670043415340087,0.10167597765363129
2021,Bloom,1470,1627,182,220,0.12380952380952381,0.1352181929932391
2021,Bremen,1967,2209,168,269,0.08540925266903915,0.12177455862381167
2021,Calumet,209,293,28,51,0.1339712918660287,0.17406143344709898
2021,Cicero,454,721,38,95,0.08370044052863436,0.1317614424410541
2021,Elk Grove,1459,1551,63,126,0.04318026045236463,0.08123791102514506
2021,Evanston,1176,1364,63,149,0.05357142857142857,0.1092375366568915
2021,Hanover,1912,1945,67,86,0.0350418410041841,0.0442159383033419
2021,Hyde Park,4396,7168,1153,2744,0.26228389444949957,0.3828125
2021,Jefferson,7680,10239,567,1316,0.073828125,0.1285281765797441
2021,Lake,7052,10051,1301,2552,0.18448667044809983,0.2539050840712367
2021,Lake View,7713,8943,360,957,0.046674445740956826,0.1070110701107011
2021,Lemont,354,364,18,19,0.05084745762711865,0.0521978021978022
2021,Leyden,1446,1780,94,217,0.06500691562932227,0.12191011235955056
2021,Lyons,1780,2048,107,204,0.060112359550561795,0.099609375
2021,Maine,2177,2368,95,173,0.04363803399173174,0.07305743243243243
2021,New Trier,1202,1231,85,93,0.07071547420965059,0.07554833468724614
2021,Niles,1599,1855,74,105,0.046278924327704814,0.05660377358490566
2021,North Chicago,4089,4333,216,329,0.05282465150403522,0.07592891760904685
2021,Northfield,1685,1735,102,136,0.060534124629080116,0.07838616714697406
2021,Norwood Park,371,403,25,41,0.0673854447439353,0.10173697270471464
2021,Oak Park,1027,1158,55,92,0.053554040895813046,0.07944732297063903
2021,Orland,1595,1625,61,74,0.03824451410658307,0.04553846153846154
2021,Palatine,2195,2289,87,155,0.03963553530751709,0.06771515945827872
2021,Palos,814,861,35,60,0.042997542997543,0.06968641114982578
2021,Proviso,1941,2397,174,298,0.08964451313755796,0.1243220692532332
2021,Rich,1303,1324,182,197,0.13967766692248657,0.1487915407854985
2021,River Forest,253,285,10,36,0.039525691699604744,0.12631578947368421
2021,Riverside,279,335,18,44,0.06451612903225806,0.13134328358208955
2021,Rogers Park,1327,1683,115,317,0.08666164280331574,0.18835412953060013
2021,Schaumburg,2087,2093,83,88,0.039770004791566844,0.042044911610129
2021,South Chicago,2718,3207,154,315,0.05665930831493746,0.09822263797942002
2021,Stickney,499,585,30,43,0.06012024048096192,0.0735042735042735
2021,Thornton,2256,2745,355,511,0.1573581560283688,0.1861566484517304
2021,West Chicago,7471,11005,786,2226,0.1052067996252175,0.20227169468423445
2021,Wheeling,2688,2793,138,212,0.05133928571428571,0.07590404582885786
2021,Worth,2491,2941,152,338,0.061019670814933764,0.11492689561373683
2022,Barrington,337,341,13,15,0.03857566765578635,0.04398826979472141
2022,Berwyn,624,864,55,106,0.08814102564102565,0.12268518518518519
2022,Bloom,1506,1692,245,306,0.16268260292164674,0.18085106382978725
2022,Bremen,2044,2246,227,310,0.11105675146771037,0.13802315227070347
2022,Calumet,209,299,37,86,0.17703349282296652,0.28762541806020064
2022,Cicero,476,807,46,119,0.09663865546218488,0.14745972738537794
2022,Elk Grove,1317,1509,92,231,0.06985573272589218,0.15308151093439365
2022,Evanston,1079,1333,74,223,0.0685820203892493,0.16729182295573894
2022,Hanover,1592,1613,80,80,0.05025125628140704,0.04959702417854929
2022,Hyde Park,4128,6949,1167,2873,0.282703488372093,0.41344078284645275
2022,Jefferson,6492,8633,501,1226,0.07717190388170056,0.1420132051430557
2022,Lake,6329,9043,1325,2606,0.20935376836783062,0.28817870175826604
2022,Lake View,6418,7545,414,1055,0.06450607665939545,0.13982770046388338
2022,Lemont,381,403,22,35,0.05774278215223097,0.08684863523573201
2022,Leyden,1275,1621,100,244,0.0784313725490196,0.15052436767427513
2022,Lyons,1717,2026,129,260,0.07513104251601631,0.12833168805528133
2022,Maine,2188,2389,105,186,0.047989031078610606,0.07785684386772708
2022,New Trier,1145,1179,97,113,0.08471615720524017,0.09584393553859202
2022,Niles,1576,1807,86,116,0.05456852791878172,0.06419479800774765
2022,North Chicago,3695,3920,300,415,0.08119079837618404,0.10586734693877552
2022,Northfield,1753,1849,110,190,0.06274957216200798,0.10275824770146025
2022,Norwood Park,387,440,26,52,0.06718346253229975,0.11818181818181818
2022,Oak Park,1035,1193,72,172,0.06956521739130435,0.14417435037720033
2022,Orland,1727,1803,54,66,0.03126809496236248,0.036605657237936774
2022,Palatine,2166,2305,112,187,0.05170821791320406,0.08112798264642082
2022,Palos,897,985,49,99,0.054626532887402456,0.10050761421319797
2022,Proviso,2058,2578,232,415,0.11273080660835763,0.16097750193948798
2022,Rich,1531,1594,235,274,0.1534944480731548,0.17189460476787954
2022,River Forest,225,247,5,16,0.022222222222222223,0.06477732793522267
2022,Riverside,235,295,17,50,0.07234042553191489,0.1694915254237288
2022,Rogers Park,1087,1399,87,277,0.08003679852805888,0.19799857040743388
2022,Schaumburg,2160,2173,157,162,0.07268518518518519,0.07455131155085136
2022,South Chicago,2314,2759,128,309,0.055315471045808126,0.11199710039869518
2022,Stickney,574,667,52,85,0.09059233449477352,0.12743628185907047
2022,Thornton,2807,3485,600,960,0.21375133594584966,0.27546628407460544
2022,West Chicago,6218,9604,752,2255,0.12093920874879382,0.23479800083298624
2022,Wheeling,2687,2958,191,402,0.07108299218459248,0.1359026369168357
2022,Worth,2602,3031,208,380,0.07993850883935434,0.1253711646321346
2023,Barrington,266,271,13,17,0.04887218045112782,0.06273062730627306
2023,Berwyn,522,754,63,152,0.1206896551724138,0.20159151193633953
2023,Bloom,1288,1435,228,270,0.17701863354037267,0.18815331010452963
2023,Bremen,1612,1766,216,284,0.13399503722084366,0.16081540203850508
2023,Calumet,200,273,49,86,0.245,0.315018315018315
2023,Cicero,398,671,39,110,0.09798994974874371,0.16393442622950818
2023,Elk Grove,974,1038,67,119,0.06878850102669405,0.11464354527938343
2023,Evanston,914,1047,61,108,0.06673960612691467,0.10315186246418338
2023,Hanover,1250,1283,91,117,0.0728,0.09119251753702261
2023,Hyde Park,3397,5405,963,2093,0.2834854283191051,0.3872340425531915
2023,Jefferson,4994,6588,459,1003,0.09191029235082099,0.15224650880388585
2023,Lake,5445,7463,1096,1900,0.20128558310376493,0.25458930724909556
2023,Lake View,4646,5422,388,810,0.08351269909599655,0.14939136849870896
2023,Lemont,287,300,10,11,0.03484320557491289,0.03666666666666667
2023,Leyden,965,1209,84,177,0.08704663212435233,0.14640198511166252
2023,Lyons,1427,1676,118,191,0.08269096005606166,0.11396181384248211
2023,Maine,1785,1971,138,242,0.0773109243697479,0.12278031456113647
2023,New Trier,951,986,74,88,0.07781282860147214,0.08924949290060852
2023,Niles,1207,1408,71,104,0.058823529411764705,0.07386363636363637
2023,North Chicago,2963,3123,228,318,0.07694903813702329,0.10182516810758886
2023,Northfield,1341,1443,102,172,0.07606263982102908,0.1191961191961192
2023,Norwood Park,309,365,24,60,0.07766990291262135,0.1643835616438356
2023,Oak Park,829,899,73,99,0.08805790108564536,0.11012235817575083
2023,Orland,1436,1454,71,83,0.04944289693593315,0.057083906464924346
2023,Palatine,1503,1539,94,119,0.06254158349966733,0.07732293697205977
2023,Palos,721,764,55,85,0.07628294036061026,0.11125654450261781
2023,Proviso,1762,2033,189,285,0.10726447219069239,0.14018691588785046
2023,Rich,1276,1387,242,267,0.1896551724137931,0.1925018024513338
2023,River Forest,170,173,7,7,0.041176470588235294,0.04046242774566474
2023,Riverside,222,241,11,12,0.04954954954954955,0.04979253112033195
2023,Rogers Park,905,1132,86,209,0.09502762430939227,0.18462897526501768
2023,Schaumburg,1670,1688,133,148,0.07964071856287425,0.08767772511848342
2023,South Chicago,1860,2162,107,233,0.057526881720430106,0.10777058279370953
2023,Stickney,426,503,38,62,0.0892018779342723,0.12326043737574553
2023,Thornton,2322,2735,472,631,0.20327304048234282,0.23071297989031078
2023,West Chicago,4730,7408,603,1725,0.12748414376321354,0.23285637149028077
2023,Wheeling,2037,2117,143,191,0.0702012763868434,0.09022201228153047
2023,Worth,2091,2388,189,309,0.09038737446197992,0.12939698492462312
2024,Barrington,192,200,16,21,0.08333333333333333,0.105
2024,Berwyn,475,658,54,111,0.11368421052631579,0.16869300911854104
2024,Bloom,1128,1262,206,227,0.18262411347517732,0.17987321711568938
2024,Bremen,1567,1711,191,253,0.12188895979578813,0.1478667445938048
2024,Calumet,186,262,40,70,0.21505376344086022,0.26717557251908397
2024,Cicero,389,636,46,111,0.11825192802056556,0.17452830188679244
2024,Elk Grove,1032,1085,74,94,0.07170542635658915,0.08663594470046083
2024,Evanston,820,902,74,114,0.09024390243902439,0.12638580931263857
2024,Hanover,1176,1183,83,84,0.070578231292517,0.07100591715976332
2024,Hyde Park,3321,5069,881,1787,0.26528154170430596,0.3525350167685934
2024,Jefferson,4936,6718,537,1258,0.10879254457050243,0.18725811253349212
2024,Lake,5061,7112,960,1772,0.1896858328393598,0.24915635545556805
2024,Lake View,4553,5371,392,892,0.08609707884911047,0.16607708061813442
2024,Lemont,309,320,12,18,0.038834951456310676,0.05625
2024,Leyden,996,1235,101,219,0.10140562248995984,0.17732793522267207
2024,Lyons,1342,1559,107,182,0.07973174366616989,0.11674150096215523
2024,Maine,1809,1945,166,222,0.09176340519624102,0.1141388174807198
2024,New Trier,855,884,85,94,0.09941520467836257,0.10633484162895927
2024,Niles,1233,1405,78,106,0.06326034063260341,0.07544483985765124
2024,North Chicago,3238,3434,218,296,0.06732550957381099,0.08619685497961561
2024,Northfield,1318,1350,103,129,0.07814871016691957,0.09555555555555556
2024,Norwood Park,301,311,18,23,0.059800664451827246,0.07395498392282958
2024,Oak Park,787,915,62,133,0.07878017789072427,0.1453551912568306
2024,Orland,1459,1478,76,86,0.0520904729266621,0.058186738836265225
2024,Palatine,1613,1694,101,151,0.06261624302541847,0.08913813459268005
2024,Palos,764,848,48,90,0.06282722513089005,0.10613207547169812
2024,Proviso,1607,1945,195,319,0.12134411947728686,0.1640102827763496
2024,Rich,1122,1148,183,198,0.16310160427807488,0.17247386759581881
2024,River Forest,150,162,7,7,0.04666666666666667,0.043209876543209874
2024,Riverside,188,221,16,19,0.0851063829787234,0.08597285067873303
2024,Rogers Park,891,1129,81,234,0.09090909090909091,0.20726306465899025
2024,Schaumburg,1604,1615,114,119,0.07107231920199501,0.07368421052631578
2024,South Chicago,1824,2107,114,204,0.0625,0.09682012339819648
2024,Stickney,360,419,44,56,0.12222222222222222,0.13365155131264916
2024,Thornton,1965,2293,384,505,0.19541984732824427,0.22023549934583514
2024,West Chicago,4848,7514,653,1769,0.1346947194719472,0.23542720255523022
2024,Wheeling,2021,2091,128,170,0.06333498268184068,0.08130081300813008
2024,Worth,1920,2210,192,306,0.1,0.13846153846153847
2025,Barrington,286,295,22,25,0.07692307692307693,0.0847457627118644
2025,Berwyn,465,617,53,99,0.11397849462365592,0.16045380875202594
2025,Bloom,1099,1195,187,212,0.17015468607825296,0.1774058577405858
2025,Bremen,1620,1748,208,271,0.12839506172839507,0.15503432494279176
2025,Calumet,173,233,33,63,0.1907514450867052,0.2703862660944206
2025,Cicero,399,644,46,105,0.11528822055137844,0.16304347826086957
2025,Elk Grove,1062,1121,101,149,0.0951035781544256,0.13291703835860838
2025,Evanston,826,964,71,133,0.08595641646489104,0.13796680497925312
2025,Hanover,1228,1239,105,107,0.08550488599348534,0.08635996771589992
2025,Hyde Park,3347,5117,924,1886,0.27606812070510905,0.3685753371115888
2025,Jefferson,4802,6619,553,1277,0.1151603498542274,0.1929294455355794
2025,Lake,5127,6898,1089,1733,0.21240491515506144,0.25123224122934185
2025,Lake View,4610,5516,402,991,0.08720173535791757,0.17965917331399564
2025,Lemont,375,394,10,23,0.02666666666666667,0.0583756345177665
2025,Leyden,994,1181,85,179,0.08551307847082495,0.15156646909398813
2025,Lyons,1345,1588,141,248,0.10483271375464684,0.1561712846347607
2025,Maine,1692,1840,124,198,0.07328605200945626,0.10760869565217392
2025,New Trier,923,959,79,89,0.08559046587215602,0.09280500521376434
2025,Niles,1211,1439,92,132,0.07597027250206441,0.0917303683113273
2025,North Chicago,3373,3586,255,380,0.07560035576638008,0.10596765197992192
2025,Northfield,1289,1310,92,108,0.07137315748642359,0.08244274809160305
2025,Norwood Park,312,341,25,37,0.08012820512820513,0.10850439882697947
2025,Oak Park,759,913,60,156,0.07905138339920949,0.17086527929901424
2025,Orland,1484,1511,84,103,0.05660377358490566,0.06816677696889477
2025,Palatine,1604,1701,127,216,0.07917705735660847,0.12698412698412698
2025,Palos,754,785,58,70,0.07692307692307693,0.08917197452229299
2025,Proviso,1682,2105,231,377,0.13733650416171225,0.17909738717339668
2025,Rich,1218,1269,235,258,0.19293924466338258,0.2033096926713948
2025,River Forest,184,188,9,9,0.04891304347826087,0.047872340425531915
2025,Riverside,209,246,14,38,0.06698564593301436,0.15447154471544716
2025,Rogers Park,874,1159,85,264,0.09725400457665904,0.2277825711820535
2025,Schaumburg,1686,1708,136,153,0.08066429418742586,0.0895784543325527
2025,South Chicago,1856,2151,119,241,0.06411637931034483,0.11204091120409113
2025,Stickney,390,451,54,69,0.13846153846153847,0.15299334811529933
2025,Thornton,2189,2615,473,648,0.21608040201005024,0.24780114722753346
2025,West Chicago,4807,7596,741,2061,0.1541501976284585,0.2713270142180095
2025,Wheeling,2048,2108,154,185,0.0751953125,0.08776091081593927
2025,Worth,2016,2333,236,354,0.11706349206349206,0.15173596228032576
